A.1,A.2,A.3,A.4,B.1,B.2,B.3,B.4,C.1,C.2,C.3,C.4,D.1,D.2,D.3,D.4,E.1,E.2,E.3,E.4,F.1,F.2,F.3,F.4
14.4543,14.7425,15.014,13.2325,13.9312,13.0826,13.474,14.6985,14.5825,15.1173,14.4263,11.974,13.8294,14.5736,13.4054,14.1608,14.1944,13.2468,15.2316,13.1267,11.9311,11.9407,13.4794,14.7238
15.4755,15.3587,16.2847,14.9464,12.7054,13.1269,12.674,13.4103,13.1724,15.4214,14.9622,15.2118,15.1176,14.691,15.1884,15.4789,16.8106,17.1318,16.7483,13.1319,16.7487,16.631,16.0053,16.5684
17.3406,17.7909,17.8444,17.7473,18.7719,18.9968,19.0701,18.9356,17.7573,17.3695,17.7048,17.0398,18.715,19.2751,19.0643,19.0548,19.4215,19.4129,19.7647,18.9346,20.4063,20.3489,20.4446,20.3653
15.9765,16.6704,15.7425,15.5675,15.1716,15.8666,15.1689,15.1688,14.994,14.8425,15.2783,15.7568,15.8413,14.2578,14.6661,14.8612,14.4985,14.9584,15.4141,14.2728,13.2758,13.0844,13.602,14.5451
14.8654,15.7635,15.5296,14.6708,14.6109,15.2962,14.7172,15.1226,15.2763,15.3731,15.7402,15.713,15.2044,15.1425,14.9721,14.8609,17.1656,16.3958,17.0101,14.8894,17.117,17.0135,17.1292,15.6326
17.4069,16.0985,14.4079,16.625,16.6756,16.9688,17.0102,16.66,15.0632,14.7209,15.5742,15.879,16.0955,16.6308,16.6071,16.7572,16.1942,16.2906,16.3793,15.9186,17.0631,16.7428,17.0535,16.9534
12.1897,14.1988,13.9275,12.7843,13.1418,12.0724,12.7384,13.0499,12.947,14.1014,14.2598,13.7977,14.3254,13.2393,15.9546,12.6318,12.1666,13.4242,13.7063,13.2427,19.0568,13.8701,12.6183,14.6233
18.077,18.5678,18.257,18.4937,16.4823,17.957,16.9446,17.4124,16.3796,18.0853,17.4195,17.9853,17.6369,17.3569,17.5378,18.0946,16.1983,17.655,18.0813,17.1917,18.8789,18.1284,18.3745,17.3972
15.5637,16.3189,16.2956,15.1017,15.888,16.1293,16.6253,16.3481,15.2196,15.791,15.4781,15.1394,16.2415,15.9834,16.1593,15.9729,13.7595,14.5597,15.5776,13.017,11.7308,13.2748,13.4335,15.8052
18.9686,19.1778,19.0161,18.9114,19.246,19.033,18.9872,19.0396,19.1756,19.3527,19.4194,19.4093,18.964,18.876,18.8974,18.7651,18.9198,18.6812,18.8108,18.8864,18.5216,18.6677,18.5723,18.619
12.9616,14.1076,14.9477,14.3448,13.5605,14.5201,13.6227,12.4173,15.8967,15.6445,15.011,15.7213,15.7388,15.5757,15.2654,15.8613,16.8824,16.6809,17.3173,15.4612,16.4111,16.669,17.1042,16.587
15.1492,14.8457,14.5021,13.8272,13.9828,13.3547,12.76,13.9622,14.0481,14.7199,15.2683,15.6367,11.5616,12.7125,13.1228,14.3849,17.1407,18.6191,18.4714,20.0266,18.2579,18.6024,18.3736,17.2707
20.8055,20.8311,20.6635,21.2321,20.876,20.9897,20.7617,20.7529,21.2192,20.1768,20.8541,20.049,20.7319,20.3376,20.0427,20.1772,22.1753,22.0138,22.0462,22.4848,21.8647,21.6212,21.655,21.0192
15.181,15.9417,15.9214,12.7797,16.0382,15.803,16.0646,16.258,15.1985,15.4621,15.7225,16.3255,16.1369,15.9572,15.8071,15.6482,15.3577,15.3248,15.287,15.5514,15.0687,15.7255,15.7409,14.9945
16.5196,17.5196,17.4969,16.8708,17.3189,17.4622,17.2684,17.2933,14.9621,14.5837,15.0982,15.6761,15.7569,16.0093,16.7334,15.9258,20.372,20.3473,20.4974,20.5065,20.3798,20.579,20.6235,20.0797
18.9979,19.0835,18.995,19.0622,18.7021,18.8467,18.5566,18.9001,18.9323,19.2666,19.4554,18.9777,18.7077,18.7237,18.6043,18.5464,18.1587,17.7064,18.3347,16.0371,17.3567,17.5421,17.8148,18.4502
20.5067,20.3594,20.0385,19.9944,19.171,19.4371,19.1288,19.4824,20.4661,20.3126,20.541,20.3052,19.5915,19.3953,19.1979,19.3659,19.5643,19.0141,18.9701,16.6188,19.5416,19.4939,19.5124,19.4698
17.0143,17.8563,17.8189,17.4655,17.419,17.4149,17.3149,17.1678,17.5384,17.2541,18.167,18.0975,17.6314,17.1127,17.132,17.5331,18.1984,18.1836,18.3047,18.6679,17.5231,17.2976,17.3527,17.4524
21.7738,22.1565,22.0451,21.2743,21.1733,21.4676,21.0977,21.5077,21.7543,22.0628,22.1787,22.3919,21.3231,21.3151,21.1282,21.3455,21.3144,21.1143,21.3502,21.4451,20.8851,20.9054,21.2029,21.3894
15.9323,16.048,15.7332,15.9418,16.0491,16.3891,15.7227,16.281,16.0997,15.9714,16.0642,16.1154,15.9801,15.991,15.9449,15.6709,16.3891,15.8431,16.052,16.6919,16.4559,16.3005,16.4463,16.2672
21.3239,19.8504,19.6748,20.2649,19.0511,18.8725,18.666,19.8927,19.9324,19.9134,19.1188,20.3868,17.7174,18.4555,17.696,19.3028,20.2113,20.7484,20.835,21.7195,20.4655,21.0457,20.5798,20.5511
17.2225,17.8628,17.6352,18.0168,17.6789,18.1896,17.8108,17.3263,17.8633,17.9273,17.8609,17.7132,17.9569,17.515,17.248,17.6381,16.5596,16.2869,17.0188,11.8696,15.2103,17.7446,15.894,16.8381
16.6073,16.3158,16.2058,16.2187,16.064,16.383,16.2765,16.3203,15.9322,16.9376,16.4102,16.302,16.4904,15.9205,16.4078,15.9769,12.0507,15.0891,14.874,13.3841,13.9372,14.3474,14.8649,15.7534
17.7634,17.6422,17.6249,17.8413,18.125,17.9486,17.8485,18.3198,17.8083,17.9168,17.5745,16.8114,17.8741,18.2066,18.1079,18.068,17.3982,16.5069,17.392,14.032,16.8966,17.2294,17.3734,18.0395
13.6716,15.5975,16.0076,15.0338,15.7276,14.8803,16.1672,15.4584,12.8062,15.1191,13.8809,14.3838,15.8083,15.585,16.22,17.1851,16.3865,14.9441,15.5191,14.6162,16.2636,16.2627,16.1603,17.0156
17.1376,17.2649,17.0845,17.2131,16.7248,16.9855,16.9364,16.6756,16.7689,16.9521,17.3915,17.3491,16.9561,17.3394,17.1033,17.1299,15.8992,16.2941,16.1482,16.2007,16.2428,16.2726,16.5696,16.6217
18.0728,18.0258,18.1549,18.4912,18.3061,18.5257,18.4207,18.5431,18.4083,18.0735,18.3161,17.9969,18.3702,18.4351,18.4206,18.3933,18.1571,17.995,18.2001,17.5949,17.7073,17.8095,17.8142,17.8675
12.5186,14.3142,13.474,12.1429,16.0736,15.575,15.6052,15.8094,15.2981,15.6817,15.4033,15.7143,15.8473,15.5808,15.636,15.4174,15.1551,16.0189,15.3065,13.0848,15.8034,16.5744,16.3229,16.0644
15.5977,15.6556,16.7769,16.8516,17.5013,17.3938,17.7337,17.3908,17.2172,16.337,16.4718,15.5944,17.3155,17.5449,17.8691,17.5878,16.8784,16.601,16.233,13.7482,16.9238,16.8501,17.2358,17.3225
17.362,17.1311,16.7458,17.0805,16.6424,16.7878,16.6733,16.8031,16.8746,17.1568,17.175,17.4096,17.0314,16.9288,16.809,16.8542,16.6191,16.9067,16.9234,17.2846,16.2732,16.3915,16.5077,16.3711
17.1481,17.1795,16.9888,16.9636,16.6945,15.6673,16.3458,15.9168,17.5518,17.324,17.0459,16.4487,16.4105,16.6496,17.1845,16.9541,16.9213,17.5143,17.1977,16.8669,17.826,17.1999,17.0912,17.5916
17.0506,18.1511,18.0624,17.7597,17.7835,18.3939,17.8073,18.3529,17.0114,17.9261,19.3808,17.577,18.1054,18.4038,18.2176,18.4172,17.8891,17.5111,17.7157,16.7937,17.8163,17.6957,17.8319,18.0728
16.8228,16.893,16.2553,16.5674,16.1948,16.6237,16.4014,16.643,15.7621,16.6037,16.4901,16.9878,16.5832,16.5226,16.3588,16.2952,16.0505,17.2194,17.0181,12.6197,14.989,15.2531,15.4578,15.5773
19.2009,19.0226,18.7598,18.482,19.768,20.2225,19.7233,20.152,18.2374,19.4606,19.1245,18.6973,20.3168,20.4612,20.3208,20.4251,20.7294,19.7914,20.8736,19.0765,20.7095,20.7366,21.0787,20.986
17.8839,16.3705,16.3711,16.7462,13.1719,12.8488,12.4472,13.6352,19.7363,19.1419,19.4064,19.5452,18.994,18.5993,18.5801,18.5305,18.3685,19.2072,19.1777,19.1843,19.8372,19.5212,19.1108,18.6361
17.1947,17.2162,17.2917,16.5976,16.2919,16.6364,16.5294,16.6164,16.6451,16.8511,17.1988,17.1338,16.7243,16.8226,16.3799,16.2874,16.0358,15.4556,15.8807,10.2927,16.583,16.2594,16.4587,16.4753
17.1012,17.8845,18.4993,18.2783,18.803,19.0137,18.7566,18.9361,18.7569,18.4939,18.512,17.9575,18.8461,18.771,18.8926,18.8076,17.8058,18.3344,17.8811,18.2045,17.6503,17.7304,18.1696,18.3974
15.7121,15.3389,15.1216,13.87,14.3947,14.9128,14.257,15.0265,12.07,13.1256,13.4916,13.0252,13.8269,13.9269,13.6731,14.7274,14.4895,13.0961,15.1877,12.983,14.4021,14.5872,15.2223,15.3291
18.4805,17.6995,17.3725,18.2907,17.2007,17.458,17.5091,17.5547,18.1887,18.4908,18.4113,18.2958,18.0688,17.9332,18.0294,17.8256,16.739,17.5352,17.0841,17.664,17.0926,17.3465,17.4852,17.1868
20.8029,20.9955,20.9752,20.9675,21.0271,21.068,21.1277,21.1247,21.3987,21.055,21.0036,20.8893,21.1633,21.1048,21.1905,21.1465,21.0981,20.9079,21.0414,21.3919,20.8117,20.9634,20.8724,20.6738
18.2445,18.3804,18.5863,18.8268,19.2301,19.3173,19.2579,19.3848,18.8627,18.366,18.6412,18.4197,19.5025,19.0305,19.1267,19.097,18.5475,19.1797,18.8062,18.7402,18.8825,19.2347,18.896,18.8476
15.3545,15.2148,14.7688,15.2835,14.5603,15.2,15.4778,15.8958,14.3615,15.1862,15.1571,15.0824,15.171,15.505,15.7053,15.2776,13.4052,13.2784,12.9363,13.1506,11.8032,13.9339,13.9153,14.2812
15.1331,16.6184,15.1587,15.1486,15.0654,16.0889,15.5191,15.5885,13.8574,14.8564,14.4149,15.9156,14.9873,14.3946,14.1504,14.8707,14.5634,11.917,13.8576,12.6509,14.2571,14.6378,14.2522,14.948
12.1502,15.6206,14.5441,14.0275,14.7352,15.8645,15.7968,15.2265,13.8201,14.5892,14.3838,14.6163,14.9905,15.5541,15.2716,16.1524,14.3247,14.0297,13.5971,14.5518,13.1004,13.5375,13.8198,15.123
20.0642,20.0477,20.0523,19.4538,19.8435,19.5893,19.4562,19.8223,20.2066,20.305,20.3254,19.8553,19.4747,19.4646,19.401,19.3045,19.7395,19.0556,19.6336,18.9165,19.2579,19.2506,19.157,18.8417
14.7278,15.1279,13.873,14.7895,13.3252,14.5081,14.0511,14.3918,12.1722,14.2819,14.1944,14.9818,14.2008,14.4817,14.1562,14.1195,13.0418,14.951,14.3446,14.8044,14.936,14.9792,15.0043,14.6444
15.3624,16.1071,16.4959,15.8922,16.3453,16.4467,16.6441,16.4682,17.2929,17.4993,17.5171,17.058,17.4523,17.6436,17.6616,17.9051,17.6882,17.1625,17.6152,17.5859,18.0512,18.2044,18.0677,17.9277
20.1318,20.3615,20.2396,20.1026,20.0389,19.5233,19.6426,19.7864,20.2175,19.8662,19.9934,20.15,19.904,19.5432,19.6864,19.456,21.0364,20.9169,20.9732,21.2356,20.7722,20.5834,20.5376,20.2673
14.2065,14.6708,14.5627,13.9349,15.8441,15.3126,15.1526,15.6073,14.1921,12.5474,13.9322,13.873,15.0113,15.1939,15.2733,15.1069,11.9611,12.4603,14.0314,12.9025,14.453,13.9464,14.4952,14.4109
14.7081,15.0747,15.7076,14.9981,16.0353,15.7275,15.2492,16.2565,15.1479,14.6283,16.131,14.5601,15.9538,15.0071,15.7443,14.9857,16.8685,16.6513,16.032,16.4471,17.1568,17.1275,17.2101,16.2881
16.1406,16.8956,16.3265,15.3206,16.1928,16.4474,16.2659,14.9177,15.4364,15.6468,16.4382,16.5419,15.4638,16.3174,15.7209,16.1494,15.8922,16.3769,15.9149,15.2559,16.995,16.8183,16.9276,16.3605
17.5321,17.7033,17.5513,17.6884,17.5451,17.6632,17.2133,17.8422,16.2362,16.2561,16.5432,16.8826,16.7106,16.5657,16.4876,16.5169,17.8264,18.2698,18.2036,18.8484,18.2579,18.0078,18.0907,17.6485
14.1779,16.0061,16.2435,15.3207,16.2314,15.9899,16.4612,15.5075,14.77,15.0059,13.787,15.3045,14.911,15.7765,16.9918,16.5902,17.0648,17.3596,16.4417,13.3495,16.5671,17.1648,16.8665,17.4036
13.9403,14.7256,15.9957,15.4701,15.5593,14.792,15.2167,15.0416,16.1425,15.3849,14.962,14.0684,15.3765,15.1003,15.6302,15.0209,15.3692,16.0385,15.1239,11.6842,15.0476,15.5607,14.899,15.5766
19.0803,18.354,18.4721,18.4588,18.796,18.5078,18.7037,19.102,19.3117,18.3168,18.9222,18.817,19.6227,19.1647,19.2746,19.3493,19.0552,19.1597,19.2854,19.2999,18.4713,18.7885,18.9145,18.8573
17.0459,16.1203,15.943,15.9654,15.6911,16.0376,15.8733,15.5723,16.2792,17.3856,16.8694,16.1821,16.2654,15.7819,15.9431,15.7838,15.5149,16.3623,15.5468,12.8016,16.4311,15.246,15.3161,14.9687
15.7989,15.712,15.482,16.3188,18.3294,18.2646,18.2558,18.5256,14.5349,15.8839,14.8751,15.7657,17.3671,18.3142,18.0822,17.7487,17.1858,18.8471,17.5888,17.3596,19.3274,19.6682,19.5558,19.3601
17.8138,17.9544,17.9888,18.1318,18.8291,18.3981,18.8201,18.7722,18.5367,18.5133,17.9752,17.6645,18.8072,19.1264,18.9976,18.8086,18.8184,18.8973,18.205,17.99,19.0244,18.7162,19.0668,19.5782
19.7345,19.9026,19.9724,19.803,19.5362,19.6783,19.5033,19.6232,20.3497,20.027,20.1065,20.1446,19.9751,19.8799,19.8707,19.8534,20.3192,20.5044,20.5255,20.7895,20.0307,20.1168,20.1468,19.8814
18.3833,18.6829,18.4139,18.3383,18.5213,18.553,18.2954,18.712,18.163,17.8468,18.163,18.1154,18.1186,17.9916,18.0218,17.9161,18.3089,18.0023,18.0711,18.276,18.159,18.0911,18.0265,17.8478
18.9719,18.5329,18.0394,18.8069,18.8294,16.4663,18.8119,18.8369,18.5326,18.7825,19.0199,19.1694,18.9643,18.8837,18.6716,18.757,19.5491,18.9559,19.4227,17.0186,19.1963,19.4128,19.6764,19.7283
17.8094,18.3183,17.0562,17.1212,16.6991,16.5437,16.2845,16.8001,17.4275,16.9609,16.8056,16.1641,16.413,16.5716,16.2401,17.0836,16.581,16.4336,17.041,14.1588,17.5883,16.4867,16.4811,17.6571
14.91,15.2722,14.8887,15.112,14.8767,15.517,15.1845,14.9388,14.5868,14.5966,15.1531,15.0232,14.9419,15.0076,14.9811,14.9293,13.1714,12.5071,12.6339,13.2045,10.4683,12.5094,14.0249,14.8873
17.9434,17.4101,17.6039,17.5832,17.736,17.9091,17.5218,18.0365,17.7829,17.489,17.8342,17.3325,17.5668,17.5874,17.7091,17.5866,17.7284,17.4397,17.612,16.9926,17.705,17.5967,17.3199,17.0848
20.2666,20.967,20.8092,20.1935,20.2292,20.1587,20.0815,20.0907,20.7523,20.7613,21.0302,21.0502,20.3828,20.2578,20.386,20.3864,20.0568,19.5999,20.0243,19.5378,19.8448,20.0499,19.9243,19.7035
14.4883,15.576,15.1588,14.7168,13.9128,14.9197,15.2008,14.1406,12.596,14.0493,14.519,15.0145,14.0493,14.0746,13.6367,13.9987,14.4948,13.5927,14.9005,12.6272,11.6983,13.7776,14.1047,14.4404
15.6725,15.5972,16.1551,12.1801,14.7372,11.7963,14.3905,14.8257,16.8199,17.0465,17.066,16.3126,16.0008,13.8456,15.5105,16.9327,16.0679,15.9205,15.8454,16.6038,11.2994,12.3386,13.2144,14.9533
21.5918,21.7715,21.6198,21.341,20.9293,21.0389,20.8273,20.9574,21.4025,20.9114,21.6466,21.9891,21.158,20.9712,20.8483,21.0988,20.709,20.5471,20.9076,20.6952,19.7218,19.7843,20.0543,20.307
17.7678,18.1073,17.8995,17.9603,17.7275,18.1297,18.0271,18.303,18.5295,18.2037,18.431,18.6482,18.2472,18.1132,18.4952,18.3941,18.2086,18.0713,18.2484,18.076,18.4515,18.0084,17.9318,17.8303
20.6514,19.6341,19.8345,20.5459,20.6933,20.1903,20.0628,20.0993,20.1441,19.2728,19.7947,20.1766,19.7767,19.9365,20.0667,19.4638,19.6711,20.2701,19.3384,19.7194,21.1088,21.1683,20.9434,20.6235
17.0056,16.7375,16.6839,16.5122,17.0897,17.1379,17.1121,13.6479,16.8574,16.0139,15.3331,16.1147,16.9424,17.6044,16.7418,16.581,16.4876,16.3107,12.7359,16.6673,11.1662,12.8876,13.5438,13.2634
12.7315,16.0525,15.0902,15.3145,16.4599,14.3471,14.5672,15.3215,15.7542,15.6935,14.2955,14.3788,15.9239,16.2427,15.2264,15.4526,14.1733,13.567,14.3652,12.3712,13.7362,12.4385,12.9041,15.7695
16.0551,15.7255,15.7459,16.1668,15.7917,16.2185,15.9889,16.2552,16.3599,16.0439,16.4145,16.3024,16.4213,16.5104,16.5655,16.3688,16.1469,15.9827,15.8496,15.4286,16.2989,16.1648,16.156,16.1047
17.0675,16.5682,16.5396,17.0725,16.1969,16.4468,15.9319,16.1888,17.1545,16.535,16.9214,16.7481,16.3158,16.016,15.696,15.693,15.8819,15.8097,15.9259,15.9493,15.2539,15.7615,15.6105,15.4209
17.1308,17.3456,17.4489,17.1371,17.5509,17.1675,17.3159,17.4742,17.5635,17.1365,17.0322,16.8474,17.0976,17.4845,17.3718,17.3867,18.3852,18.5701,18.2797,18.294,18.958,19.1236,18.7794,18.5798
15.4689,15.0324,14.9985,13.1448,14.9366,14.9501,14.5689,13.7561,13.3319,14.9791,15.2026,14.1731,14.3738,14.1206,14.7671,14.5863,12.8711,15.4273,14.5272,13.776,13.1099,13.1809,13.2707,12.6856
15.1785,15.42,14.4094,14.7636,15.5891,14.5326,15.3105,15.1234,13.9866,15.0819,15.4239,15.5813,15.1195,15.7071,14.7883,15.2712,13.3386,13.9904,15.1115,13.3481,14.2809,13.6267,14.447,15.5832
17.1612,17.0957,16.6661,16.5426,16.8863,16.777,16.7975,16.6257,14.0075,15.0175,15.5339,15.6924,15.4537,15.6661,17.135,16.3096,18.0799,17.8377,18.0736,17.9881,17.6646,17.9255,18.1547,18.0824
15.906,15.9311,15.8946,14.8042,14.4597,15.2738,14.759,15.1297,14.703,15.5908,15.8674,15.8837,15.2938,15.4249,14.8415,15.4727,15.0041,15.3262,15.5069,14.3225,13.6763,14.1617,14.865,15.506
18.0916,18.5179,18.4568,18.7335,19.0032,19.2633,19.0678,19.043,18.0369,18.0886,18.2717,17.6528,19.0467,19.0904,19.0794,19.035,18.8752,19.0887,19.129,19.138,19.1729,19.1047,19.1773,19.3195
17.1463,17.2283,17.2705,17.7291,18.4366,18.2672,18.1774,18.4303,16.7217,16.1049,16.5105,16.8223,17.1455,17.2206,17.3987,17.5562,19.6894,19.5266,19.7261,18.6186,19.9159,20.1941,19.9735,20.037
20.92,20.5612,20.4486,21.1549,20.7946,21.0379,20.8854,20.7816,20.4926,21.3178,20.8606,20.7582,21.0374,20.769,21.1137,20.9251,19.1583,19.771,19.604,19.3322,19.2658,19.5769,19.5371,19.7331
17.1938,18.0944,17.9962,16.9999,17.9207,18.4799,17.811,18.2699,13.9813,16.9359,17.3235,16.7114,17.5626,17.1816,17.1115,17.1711,17.8834,17.2989,18.0586,18.161,17.798,17.8463,17.905,17.8061
19.6356,20.0552,20.1042,19.9834,20.3252,20.5831,20.3454,20.2286,20.3249,19.7668,20.3719,20.7521,20.7198,20.6402,20.6914,20.7118,20.6807,21.093,20.6986,21.2797,20.6692,20.7353,20.4581,20.4031
12.2574,12.851,15.4478,15.7917,16.9061,15.3141,17.0605,14.108,17.271,17.3477,15.4973,16.3296,16.7993,18.2204,19.2368,18.8086,16.6365,17.7255,12.6392,13.6366,16.8035,18.3078,16.5752,18.1921
14.54,16.1393,15.9048,15.0027,15.8026,15.543,15.329,14.7358,13.8373,13.8531,12.3509,11.7293,15.8072,13.7942,13.4115,14.8201,15.799,14.3873,14.2632,11.8436,14.9019,14.6437,14.376,15.0629
17.0956,17.3142,17.0051,17.2386,16.8826,17.1402,16.9428,17.2498,16.6056,16.5643,17.0115,17.3395,17.0972,16.7805,16.7653,16.6176,16.5155,16.3909,17.1264,14.9254,16.0392,16.0234,16.4241,16.6073
14.8805,15.6482,14.7856,14.3955,14.8082,14.4755,14.2208,13.989,14.2068,14.5292,14.459,14.4323,14.3465,14.77,13.8387,15.3356,13.2744,12.7308,13.9283,11.6972,12.0057,11.0023,11.6571,14.5369
17.7416,17.707,17.4357,18.2364,17.594,18.1365,17.6601,17.8674,18.3332,18.9505,18.3572,18.2365,18.3973,18.0497,18.1599,18.1802,17.5906,17.9085,17.4291,17.2298,17.6985,17.5567,17.5225,17.0098
18.5551,17.9809,17.7545,17.4951,17.5542,17.6586,17.5456,17.5039,17.3963,17.2904,17.595,17.6822,17.414,17.2357,17.4273,17.3161,18.4023,18.6079,18.5275,18.8658,18.8249,18.8236,18.5955,18.1504
15.187,15.5955,14.9081,15.6789,16.4799,16.5329,16.3851,16.7235,15.2946,14.4932,15.2257,14.4234,16.3363,16.5294,15.9292,16.2952,17.2295,17.2185,17.5626,17.0178,17.5169,17.122,17.4932,16.8617
14.1527,16.1828,15.364,13.4207,13.6777,14.0155,14.2763,14.3729,12.0751,14.3124,13.1732,13.4296,13.5197,13.2737,12.5765,11.7263,16.0192,15.7288,17,15.2915,16.8801,16.6809,17.1891,17.2575
17.5525,16.7987,16.8691,17.8154,17.5701,17.4974,17.6187,17.498,17.1502,17.1703,17.0992,16.7064,17.7293,17.5526,17.6567,17.4279,17.1859,17.7464,17.1945,16.9947,17.2874,17.4141,17.5177,17.2687
14.8889,16.0194,16.2273,15.1532,15.8914,16.3623,15.2382,16.2169,14.6014,15.8623,16.0591,16.0268,16.3612,16.1523,15.5158,16.1518,15.9118,16.1663,15.8625,14.7267,15.0454,16.2295,15.924,16.3277
13.338,14.9183,13.2478,14.9831,14.9537,15.7966,15.553,15.557,12.1047,14.0841,11.7611,14.0247,15.1168,15.7291,15.6096,15.2779,15.8314,14.9405,13.1711,12.3615,14.5269,14.1275,14.4182,13.9879
18.6423,19.075,18.7354,18.2915,18.3113,18.1633,18.1976,18.3456,17.4242,17.3723,17.7397,17.8331,17.3662,17.4025,17.3337,17.2116,19.641,19.5785,19.4514,19.4376,19.7683,19.5108,19.3706,19.095
16.7273,12.1655,16.9336,17.2835,18.707,15.3148,18.1216,14.7043,18.2176,17.8758,16.8338,17.9409,17.2728,18.0931,19.4146,19.6609,16.9275,20.3841,12.7695,15.3431,16.9766,18.3609,17.1791,18.143
18.8984,18.6668,18.0864,17.6608,19.087,18.5943,18.7601,19.1679,15.025,15.1609,15.3852,15.9469,16.1316,16.2885,15.5879,16.0238,17.5154,18.0367,17.5815,16.7881,19.2695,19.3022,19.4933,18.907
16.3027,16.2846,16.248,16.5386,16.745,16.3987,16.4853,16.3617,16.2909,16.3496,15.912,15.8517,15.997,16.8468,16.3708,16.8272,18.387,18.1792,18.1847,18.1506,18.4794,18.4102,18.4368,18.2911
21.327,21.4292,21.0981,20.4534,20.64,19.9475,20.5292,20.8458,19.6636,19.6503,19.7584,20.249,19.6915,20.0346,19.7097,19.7036,20.9909,20.7915,21.5051,20.8559,21.1856,21.4203,21.5002,21.4006
15.0769,15.8859,15.096,14.6184,14.1853,15.1813,14.6523,14.7197,14.4027,14.5025,16.0757,15.5988,14.7998,15.0102,14.9309,15.2446,14.5803,14.5628,14.9719,12.8663,13.6156,12.7716,14.1079,14.0733
20.4425,20.2231,20.2963,20.0768,19.8127,19.599,19.5284,19.9398,20.0079,20.2793,20.4709,19.8728,19.4861,19.729,19.6163,19.4583,19.3781,18.9987,19.1964,19.2224,19.5082,19.6957,19.7016,19.194
15.3068,16.8391,16.8238,15.5451,15.6573,15.94,15.4805,16.0999,15.9668,17.0709,16.5599,15.8441,15.6606,15.5437,15.4058,15.7801,16.206,15.1194,15.4393,12.0244,15.14,14.2369,14.4814,14.7501
15.4242,16.7966,17.5874,15.8829,16.6533,16.6947,17.4724,15.2719,17.3067,17.2396,16.7018,16.1016,16.6399,17.3089,17.3943,17.404,16.4316,17.3325,16.4431,16.1321,17.3023,17.3846,17.5523,17.1655
12.7313,14.6393,14.3111,13.5172,15.9317,16.2893,15.8712,15.9031,14.4901,13.4303,12.7883,13.7679,15.6158,15.5442,15.2722,15.5314,15.2223,15.2872,15.0088,15.1018,15.5642,15.0296,15.4928,15.4475
14.3746,15.8728,15.3187,15.8307,15.1221,15.4392,15.6167,14.6919,14.6102,15.162,14.2505,14.5265,15.5891,16.0008,14.8388,15.5765,13.455,12.5414,12.9417,12.785,14.653,11.7176,13.4317,15.5903
14.5888,15.374,15.2325,15.3817,16.8848,16.9826,16.7273,16.6829,13.4793,13.9015,14.1375,13.4628,15.758,15.4742,16.1635,15.8221,14.814,13.8787,13.2044,13.7294,14.7828,15.032,16.0425,16.2172
16.5984,17.1513,16.9216,16.0599,16.9002,16.4814,17.1277,16.9379,13.7117,14.5772,14.3156,12.6356,16.4745,15.8534,15.0897,15.6266,15.4846,16.5476,16.3918,16.0303,17.6146,17.6279,18.0673,17.0324
20.5458,20.9464,20.7569,20.4694,21.0002,21.0009,20.7104,21.0319,20.4253,20.4956,20.6608,21.4398,21.0933,20.785,20.9231,20.987,20.182,20.2087,20.3405,20.0334,20.2158,20.3167,20.4949,19.8009
18.3451,18.8056,18.6462,18.2068,18.0543,18.2962,18.0909,18.2572,17.9329,17.4595,18.055,18.2084,17.8755,17.6992,17.5339,17.529,18.6527,19.0308,18.9271,19.3873,18.8062,19.0752,18.9692,18.2012
15.0684,15.6987,16.2284,16.2983,16.0281,16.3351,15.9219,16.2097,15.8281,15.6641,16.1238,15.8524,16.1388,16.1574,16.0831,15.8519,15.9839,16.0351,16.3461,14.5861,15.9836,15.4987,15.719,16.0485
16.5035,15.3615,17.2167,17.1085,17.5218,15.9998,17.4514,15.4755,17.7285,17.3814,17.6099,17.4887,17.2937,18.4934,20.1659,18.4722,17.1025,19.3016,16.194,16.4665,18.3747,17.9431,17.568,18.8939
16.7776,15.8021,15.8774,15.9448,15.1724,15.4207,15.6582,15.967,16.0154,15.6669,15.6339,16.0817,15.6076,15.7054,15.7937,15.713,15.7635,16.2731,16.5544,15.9957,15.8991,16.2551,16.1189,16.1005
16.327,16.4281,16.422,16.3164,16.1997,16.7959,16.4022,16.1952,17.1968,16.8073,17.0868,16.9845,16.844,16.5924,16.634,16.6424,15.9805,15.8776,16.5026,16.9088,15.5282,15.6784,15.7745,16.4684
16.9623,16.7002,17.3014,17.1324,17.5025,17.6707,17.4478,17.4606,17.2803,17.084,17.2194,16.6633,17.6352,17.4001,17.3405,17.2351,16.7082,16.8733,16.7293,16.9837,16.2176,16.6749,16.7551,17.0066
22.2039,21.9881,21.8721,21.8529,21.8056,21.7364,21.4523,21.2221,22.3142,22.0881,22.3465,22.2624,22.1041,21.4057,21.3137,21.3759,21.7625,22.0372,22.0653,22.2382,21.0042,20.9834,21.0056,20.6469
21.57,22.0182,22.0388,22.273,21.8541,22.3241,21.9775,21.8933,22.5196,22.0633,22.2689,22.3654,22.2585,21.9928,21.935,21.9276,21.8233,21.8753,22.0965,21.958,21.0661,21.2741,21.0207,21.0354
16.1551,15.9084,16.6555,16.798,16.403,15.7958,16.487,15.6772,17.2464,16.4675,15.6394,16.4141,15.9057,16.2234,17.6082,16.9843,17.8458,18.2187,17.8488,17.0822,17.247,17.8999,17.2876,17.7199
